Recording timestamp	Sensor	Project name	Participant name	Recording name	Recording duration	Timeline name	Recording Fixation filter name	Recording software version	Recording resolution height	Recording resolution width	Recording monitor latency	Average validation accuracy (mm)	Average validation precision SD (mm)	Average validation precision RMS (mm)	Average validation accuracy (degrees)	Average validation precision SD (degrees)	Average validation precision RMS (degrees)	Average validation accuracy (pixels)	Average validation precision SD (pixels)	Average validation precision RMS (pixels)	Event	Event value	Gaze point X	Gaze point Y	Gaze point left X	Gaze point left Y	Gaze point right X	Gaze point right Y	Gaze direction left X	Gaze direction left Y	Gaze direction left Z	Gaze direction right X	Gaze direction right Y	Gaze direction right Z	Pupil diameter left	Pupil diameter right	Validity left	Validity right	Eye position left X (DACSmm)	Eye position left Y (DACSmm)	Eye position left Z (DACSmm)	Eye position right X (DACSmm)	Eye position right Y (DACSmm)	Eye position right Z (DACSmm)	Gaze point left X (DACSmm)	Gaze point left Y (DACSmm)	Gaze point right X (DACSmm)	Gaze point right Y (DACSmm)	Gaze point X (MCSnorm)	Gaze point Y (MCSnorm)	Gaze point left X (MCSnorm)	Gaze point left Y (MCSnorm)	Gaze point right X (MCSnorm)	Gaze point right Y (MCSnorm)	Presented Stimulus name	Presented Media name	Presented Media width	Presented Media height	Presented Media position X (DACSpx)	Presented Media position Y (DACSpx)	Original Media width	Original Media height	Eye movement type	Gaze event duration	Eye movement type index	Fixation point X	Fixation point Y	Fixation point X (MCSnorm)	Fixation point Y (MCSnorm)	Client area position X (DACSpx)	Client area position Y (DACSpx)	Viewport position X	Viewport position Y	Viewport width	Viewport height	Full page width	Full page height	Mouse position X	Mouse position Y
58868	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												1735.0	201.0	1733.0	162.0	1737.0	239.0	0.40806	-0.12699	-0.90408	0.32476	-0.09661	-0.94085	4.44	4.72	Valid	Valid	224.1	123.1	559.1	283.4	123.5	562.6	476.5	44.5	477.6	65.8							Eyetracker Calibration								Fixation	750.0	73.0	1724.0	175.0												
58876	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												1737.0	205.0	1733.0	167.0	1741.0	243.0	0.40813	-0.12486	-0.90434	0.32677	-0.09482	-0.94034	4.44	4.73	Valid	Valid	224.1	123.1	559.2	283.4	123.6	562.6	476.5	45.9	478.9	66.8							Eyetracker Calibration								Fixation	750.0	73.0	1724.0	175.0												
58885	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												1736.0	195.0	1733.0	155.0	1739.0	236.0	0.40794	-0.13004	-0.9037	0.32544	-0.09825	-0.94044	4.43	4.72	Valid	Valid	224.1	123.1	559.1	283.4	123.6	562.6	476.5	42.6	478.1	64.8							Eyetracker Calibration								Fixation	750.0	73.0	1724.0	175.0												
58893	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												1737.0	202.0	1733.0	169.0	1741.0	236.0	0.4084	-0.12401	-0.90434	0.32634	-0.09826	-0.94013	4.44	4.72	Valid	Valid	224.1	123.1	559.2	283.4	123.6	562.6	476.7	46.4	478.7	64.8							Eyetracker Calibration								Fixation	750.0	73.0	1724.0	175.0												
58901	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												1733.0	198.0	1735.0	161.0	1731.0	236.0	0.40887	-0.12749	-0.90364	0.3225	-0.09824	-0.94146	4.43	4.73	Valid	Valid	224.1	123.1	559.2	283.4	123.6	562.6	477.1	44.2	476.1	64.9							Eyetracker Calibration								Fixation	750.0	73.0	1724.0	175.0												
58910	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												1737.0	199.0	1734.0	163.0	1741.0	236.0	0.40842	-0.12635	-0.90401	0.32631	-0.09828	-0.94014	4.43	4.71	Valid	Valid	224.1	123.1	559.2	283.4	123.6	562.6	476.8	44.9	478.7	64.8							Eyetracker Calibration								Fixation	750.0	73.0	1724.0	175.0												
58918	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												1736.0	193.0	1732.0	158.0	1740.0	228.0	0.40774	-0.12873	-0.90398	0.32582	-0.10179	-0.93994	4.43	4.69	Valid	Valid	224.1	123.1	559.2	283.4	123.6	562.6	476.4	43.4	478.4	62.7							Eyetracker Calibration								Fixation	750.0	73.0	1724.0	175.0												
58926	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												1733.0	204.0	1735.0	165.0	1730.0	242.0	0.40899	-0.12541	-0.90388	0.32223	-0.09556	-0.94183	4.43	4.73	Valid	Valid	224.1	123.1	559.2	283.4	123.6	562.6	477.2	45.5	475.9	66.5							Eyetracker Calibration								Fixation	750.0	73.0	1724.0	175.0												
58935	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												1737.0	191.0	1735.0	158.0	1739.0	225.0	0.40861	-0.12881	-0.90357	0.32541	-0.10325	-0.93992	4.42	4.69	Valid	Valid	224.1	123.1	559.2	283.4	123.6	562.5	477.0	43.3	478.2	61.8							Eyetracker Calibration								Fixation	750.0	73.0	1724.0	175.0												
58943	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												1737.0	199.0	1734.0	165.0	1740.0	233.0	0.40851	-0.12545	-0.90409	0.32623	-0.09967	-0.94002	4.42	4.69	Valid	Valid	224.1	123.1	559.2	283.4	123.6	562.5	476.8	45.5	478.6	64.0							Eyetracker Calibration								Fixation	750.0	73.0	1724.0	175.0												
58951	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												1735.0	203.0	1733.0	170.0	1738.0	236.0	0.40809	-0.12353	-0.90454	0.3253	-0.09831	-0.94049	4.42	4.69	Valid	Valid	224.1	123.0	559.3	283.4	123.6	562.5	476.5	46.6	478.0	64.8							Eyetracker Calibration								Fixation	750.0	73.0	1724.0	175.0												
58960	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												1732.0	195.0	1732.0	162.0	1732.0	228.0	0.40782	-0.12703	-0.90418	0.32245	-0.10183	-0.94109	4.42	4.7	Valid	Valid	224.1	123.0	559.3	283.4	123.6	562.7	476.4	44.4	476.2	62.7							Eyetracker Calibration								Fixation	750.0	73.0	1724.0	175.0												
58968	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												1729.0	182.0	1728.0	146.0	1731.0	218.0	0.40588	-0.13368	-0.9041	0.32199	-0.10653	-0.94073	4.41	4.68	Valid	Valid	224.1	123.0	559.4	283.4	123.6	562.5	475.2	40.3	475.9	59.9							Eyetracker Calibration								Fixation	750.0	73.0	1724.0	175.0												
58976	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												1728.0	179.0	1724.0	139.0	1731.0	219.0	0.40418	-0.13696	-0.90437	0.32233	-0.10602	-0.94067	4.4	4.68	Valid	Valid	224.1	122.9	559.4	283.4	123.6	562.4	474.1	38.2	476.1	60.2							Eyetracker Calibration								Fixation	750.0	73.0	1724.0	175.0												
58985	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												1727.0	175.0	1725.0	136.0	1729.0	213.0	0.40433	-0.13811	-0.90413	0.32129	-0.10871	-0.94072	4.4	4.68	Valid	Valid	224.1	122.9	559.4	283.4	123.6	562.3	474.3	37.5	475.4	58.6							Eyetracker Calibration								Fixation	750.0	73.0	1724.0	175.0												
58993	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												1723.0	176.0	1722.0	137.0	1725.0	215.0	0.40331	-0.13771	-0.90464	0.31967	-0.10809	-0.94134	4.4	4.68	Valid	Valid	224.1	122.9	559.4	283.4	123.6	562.4	473.5	37.8	474.3	59.0							Eyetracker Calibration								Fixation	750.0	73.0	1724.0	175.0												
59001	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												1721.0	173.0	1724.0	133.0	1718.0	214.0	0.40397	-0.13978	-0.90403	0.31671	-0.10854	-0.94229	4.39	4.69	Valid	Valid	224.1	122.9	559.4	283.4	123.6	562.4	474.1	36.5	472.4	58.8							Eyetracker Calibration								Fixation	750.0	73.0	1724.0	175.0												
59010	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												1722.0	173.0	1723.0	137.0	1721.0	210.0	0.40384	-0.13799	-0.90436	0.31772	-0.11041	-0.94173	4.39	4.68	Valid	Valid	224.1	122.9	559.4	283.4	123.6	562.5	473.9	37.6	473.2	57.6							Eyetracker Calibration								Fixation	750.0	73.0	1724.0	175.0												
59018	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												1723.0	169.0	1722.0	131.0	1723.0	208.0	0.40324	-0.14037	-0.90427	0.31887	-0.1113	-0.94124	4.38	4.67	Valid	Valid	224.1	123.0	559.3	283.4	123.6	562.4	473.6	36.1	473.9	57.1							Eyetracker Calibration								Fixation	750.0	73.0	1724.0	175.0												
59026	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												1720.0	174.0	1720.0	137.0	1720.0	211.0	0.40275	-0.13791	-0.90486	0.31732	-0.1099	-0.94193	4.38	4.68	Valid	Valid	224.1	122.9	559.4	283.4	123.6	562.5	473.1	37.7	472.9	57.9							Eyetracker Calibration								Fixation	750.0	73.0	1724.0	175.0												
59035	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												1724.0	170.0	1725.0	131.0	1723.0	208.0	0.40441	-0.14051	-0.90372	0.31864	-0.11104	-0.94135	4.38	4.67	Valid	Valid	224.1	123.0	559.3	283.4	123.6	562.5	474.4	36.0	473.8	57.2							Eyetracker Calibration								Fixation	750.0	73.0	1724.0	175.0												
59043	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												1721.0	172.0	1721.0	135.0	1722.0	209.0	0.4029	-0.1386	-0.90469	0.31811	-0.11056	-0.94159	4.38	4.68	Valid	Valid	224.1	122.9	559.4	283.4	123.5	562.6	473.3	37.2	473.5	57.5							Eyetracker Calibration								Fixation	750.0	73.0	1724.0	175.0												
59051	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												1719.0	172.0	1722.0	129.0	1716.0	216.0	0.4031	-0.14131	-0.90418	0.31565	-0.10763	-0.94275	4.37	4.69	Valid	Valid	224.1	123.0	559.3	283.4	123.6	562.6	473.5	35.5	471.8	59.3							Eyetracker Calibration								Fixation	750.0	73.0	1724.0	175.0												
59060	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												1720.0	171.0	1721.0	136.0	1720.0	206.0	0.40292	-0.13846	-0.9047	0.31713	-0.11184	-0.94176	4.37	4.67	Valid	Valid	224.1	122.9	559.4	283.4	123.5	562.6	473.3	37.3	472.9	56.7							Eyetracker Calibration								Fixation	750.0	73.0	1724.0	175.0												
59068	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												1722.0	169.0	1723.0	131.0	1721.0	207.0	0.40345	-0.1403	-0.90418	0.31789	-0.11124	-0.94158	4.36	4.67	Valid	Valid	224.1	123.0	559.3	283.4	123.5	562.6	473.7	36.2	473.4	57.1							Eyetracker Calibration								Fixation	750.0	73.0	1724.0	175.0												
59076	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												1722.0	170.0	1722.0	131.0	1723.0	209.0	0.40325	-0.1403	-0.90427	0.31853	-0.11049	-0.94145	4.36	4.67	Valid	Valid	224.1	122.9	559.4	283.4	123.5	562.6	473.6	36.2	473.8	57.5							Eyetracker Calibration								Fixation	750.0	73.0	1724.0	175.0												
59085	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												1721.0	169.0	1721.0	128.0	1720.0	211.0	0.40274	-0.14208	-0.90422	0.31753	-0.10976	-0.94187	4.36	4.67	Valid	Valid	224.1	123.0	559.3	283.4	123.5	562.6	473.3	35.1	473.1	58.0							Eyetracker Calibration								Fixation	750.0	73.0	1724.0	175.0												
59093	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												1723.0	172.0	1724.0	135.0	1722.0	209.0	0.4039	-0.13887	-0.9042	0.31822	-0.11067	-0.94153	4.36	4.67	Valid	Valid	224.1	122.9	559.4	283.4	123.5	562.6	474.0	37.0	473.6	57.4							Eyetracker Calibration								Fixation	750.0	73.0	1724.0	175.0												
59101	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												1722.0	166.0	1722.0	128.0	1723.0	203.0	0.40297	-0.14171	-0.90418	0.31855	-0.11323	-0.94112	4.35	4.66	Valid	Valid	224.1	122.9	559.4	283.4	123.5	562.6	473.4	35.3	473.9	55.8							Eyetracker Calibration								Fixation	750.0	73.0	1724.0	175.0												
59110	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												1722.0	171.0	1723.0	135.0	1721.0	207.0	0.40358	-0.13853	-0.9044	0.3177	-0.11166	-0.94159	4.35	4.67	Valid	Valid	224.1	122.9	559.4	283.4	123.5	562.6	473.8	37.2	473.3	56.8							Eyetracker Calibration								Fixation	750.0	73.0	1724.0	175.0												
59118	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												1723.0	168.0	1722.0	130.0	1723.0	206.0	0.40332	-0.14095	-0.90414	0.31848	-0.11203	-0.94129	4.35	4.67	Valid	Valid	224.1	123.0	559.4	283.4	123.5	562.6	473.7	35.8	473.8	56.6							Eyetracker Calibration								Fixation	750.0	73.0	1724.0	175.0												
59126	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												1723.0	170.0	1723.0	133.0	1722.0	207.0	0.40377	-0.13973	-0.90413	0.31813	-0.11133	-0.94149	4.35	4.67	Valid	Valid	224.1	122.9	559.4	283.4	123.5	562.7	473.9	36.5	473.6	57.0							Eyetracker Calibration								Fixation	750.0	73.0	1724.0	175.0												
59135	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												1720.0	170.0	1722.0	130.0	1718.0	210.0	0.40328	-0.14098	-0.90415	0.31664	-0.11018	-0.94213	4.35	4.67	Valid	Valid	224.1	123.0	559.4	283.4	123.5	562.7	473.6	35.7	472.5	57.7							Eyetracker Calibration								Fixation	750.0	73.0	1724.0	175.0												
59143	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												1722.0	170.0	1724.0	136.0	1720.0	205.0	0.4042	-0.13828	-0.90416	0.31743	-0.11238	-0.9416	4.35	4.67	Valid	Valid	224.1	122.9	559.4	283.4	123.5	562.7	474.2	37.4	473.1	56.4							Eyetracker Calibration								Fixation	750.0	73.0	1724.0	175.0												
59151	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												1720.0	164.0	1724.0	121.0	1715.0	207.0	0.40386	-0.14481	-0.90329	0.31551	-0.1115	-0.94235	4.36	4.69	Valid	Valid	224.2	122.9	559.3	283.4	123.6	562.5	474.2	33.3	471.7	57.0							Eyetracker Calibration								Fixation	750.0	73.0	1724.0	175.0												
59160	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												1718.0	156.0	1713.0	114.0	1724.0	197.0	0.39925	-0.14786	-0.90484	0.31869	-0.11597	-0.94074	4.35	4.66	Valid	Valid	224.2	122.8	559.6	283.4	123.5	562.6	471.0	31.4	474.0	54.1							Eyetracker Calibration								Fixation	750.0	73.0	1724.0	175.0												
59168	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												1717.0	152.0	1714.0	110.0	1721.0	193.0	0.39946	-0.14958	-0.90447	0.31757	-0.11784	-0.94088	4.35	4.66	Valid	Valid	224.2	122.9	559.5	283.4	123.5	562.6	471.3	30.3	473.3	53.0							Eyetracker Calibration								Fixation	750.0	73.0	1724.0	175.0												
59176	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												1717.0	153.0	1713.0	113.0	1721.0	193.0	0.39914	-0.14839	-0.9048	0.31738	-0.11778	-0.94096	4.35	4.66	Valid	Valid	224.1	122.9	559.5	283.4	123.5	562.6	471.0	31.1	473.2	53.1							Eyetracker Calibration								Fixation	750.0	73.0	1724.0	175.0												
59185	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												1716.0	150.0	1711.0	108.0	1721.0	191.0	0.39822	-0.1506	-0.90484	0.31753	-0.11852	-0.94081	4.35	4.66	Valid	Valid	224.1	122.9	559.5	283.4	123.5	562.6	470.4	29.7	473.3	52.6							Eyetracker Calibration								Fixation	750.0	73.0	1724.0	175.0												
59193	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												1715.0	152.0	1711.0	111.0	1720.0	193.0	0.3986	-0.14949	-0.90486	0.31695	-0.11794	-0.94108	4.35	4.66	Valid	Valid	224.1	122.9	559.6	283.4	123.5	562.6	470.6	30.4	472.9	53.0							Eyetracker Calibration								Fixation	750.0	73.0	1724.0	175.0												
59201	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												1717.0	150.0	1715.0	109.0	1719.0	190.0	0.40004	-0.15026	-0.9041	0.31668	-0.11902	-0.94103	4.35	4.66	Valid	Valid	224.1	122.9	559.5	283.4	123.5	562.5	471.7	29.9	472.7	52.4							Eyetracker Calibration								Fixation	750.0	73.0	1724.0	175.0												
59210	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												1716.0	149.0	1711.0	110.0	1720.0	188.0	0.39863	-0.14956	-0.90483	0.31728	-0.12003	-0.94071	4.35	4.66	Valid	Valid	224.1	122.9	559.6	283.4	123.5	562.5	470.6	30.4	473.1	51.8							Eyetracker Calibration								Fixation	750.0	73.0	1724.0	175.0												
59218	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												1708.0	155.0	1714.0	111.0	1701.0	199.0	0.39968	-0.14944	-0.90439	0.30952	-0.11552	-0.94385	4.35	4.7	Valid	Valid	224.1	122.9	559.5	283.4	123.5	562.6	471.4	30.4	467.9	54.7							Eyetracker Calibration								Fixation	750.0	73.0	1724.0	175.0												
59226	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												1717.0	154.0	1713.0	114.0	1721.0	194.0	0.39933	-0.14774	-0.90482	0.31754	-0.11755	-0.94093	4.34	4.65	Valid	Valid	224.1	122.8	559.6	283.4	123.5	562.5	471.1	31.5	473.2	53.2							Eyetracker Calibration								Fixation	750.0	73.0	1724.0	175.0												
59235	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												1716.0	150.0	1712.0	110.0	1721.0	190.0	0.39884	-0.14962	-0.90473	0.31757	-0.11906	-0.94073	4.34	4.65	Valid	Valid	224.1	122.8	559.6	283.4	123.5	562.6	470.8	30.3	473.3	52.3							Eyetracker Calibration								Fixation	750.0	73.0	1724.0	175.0												
59243	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												1716.0	155.0	1711.0	115.0	1722.0	195.0	0.39858	-0.14751	-0.90519	0.31791	-0.11674	-0.94091	4.34	4.65	Valid	Valid	224.1	122.8	559.6	283.4	123.5	562.6	470.5	31.6	473.4	53.7							Eyetracker Calibration								Fixation	750.0	73.0	1724.0	175.0												
59251	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												1716.0	151.0	1710.0	111.0	1721.0	191.0	0.39829	-0.14934	-0.90502	0.31772	-0.1185	-0.94075	4.34	4.65	Valid	Valid	224.1	122.8	559.6	283.4	123.5	562.6	470.3	30.5	473.4	52.6							Eyetracker Calibration								Fixation	750.0	73.0	1724.0	175.0												
59260	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												1714.0	157.0	1709.0	117.0	1720.0	196.0	0.39781	-0.14661	-0.90568	0.31713	-0.1165	-0.9412	4.34	4.65	Valid	Valid	224.1	122.8	559.7	283.4	123.5	562.6	469.9	32.2	472.9	53.9							Eyetracker Calibration								Fixation	750.0	73.0	1724.0	175.0												
59268	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												1716.0	153.0	1713.0	112.0	1719.0	194.0	0.39918	-0.14868	-0.90474	0.31701	-0.11744	-0.94112	4.34	4.65	Valid	Valid	224.1	122.9	559.6	283.4	123.5	562.6	471.0	30.9	472.9	53.3							Eyetracker Calibration								Fixation	750.0	73.0	1724.0	175.0												
59276	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												1716.0	157.0	1710.0	118.0	1721.0	195.0	0.39844	-0.14606	-0.90549	0.31782	-0.11687	-0.94092	4.33	4.64	Valid	Valid	224.1	122.8	559.7	283.4	123.5	562.6	470.3	32.6	473.4	53.6							Eyetracker Calibration								Fixation	750.0	73.0	1724.0	175.0												
59285	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												1715.0	151.0	1709.0	112.0	1720.0	190.0	0.398	-0.14905	-0.90519	0.31698	-0.11907	-0.94093	4.33	4.64	Valid	Valid	224.1	122.9	559.6	283.4	123.5	562.6	470.1	30.7	472.9	52.3							Eyetracker Calibration								Fixation	750.0	73.0	1724.0	175.0												
59293	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												1715.0	154.0	1709.0	114.0	1721.0	194.0	0.39781	-0.14809	-0.90544	0.31773	-0.11749	-0.94087	4.33	4.64	Valid	Valid	224.1	122.9	559.6	283.4	123.5	562.5	469.9	31.3	473.3	53.3							Eyetracker Calibration								Fixation	750.0	73.0	1724.0	175.0												
59301	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												1715.0	150.0	1710.0	109.0	1720.0	192.0	0.39828	-0.15047	-0.90484	0.317	-0.11826	-0.94102	4.32	4.64	Valid	Valid	224.1	122.9	559.5	283.4	123.5	562.5	470.4	29.8	472.9	52.8							Eyetracker Calibration								Fixation	750.0	73.0	1724.0	175.0												
59310	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												1714.0	152.0	1710.0	110.0	1719.0	193.0	0.39808	-0.14969	-0.90505	0.31672	-0.11775	-0.94118	4.32	4.64	Valid	Valid	224.1	122.9	559.4	283.4	123.5	562.5	470.2	30.3	472.7	53.1							Eyetracker Calibration								Fixation	750.0	73.0	1724.0	175.0												
59318	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												1718.0	149.0	1713.0	107.0	1722.0	190.0	0.3991	-0.15095	-0.9044	0.31808	-0.11896	-0.94057	4.32	4.64	Valid	Valid	224.1	122.9	559.4	283.4	123.5	562.5	471.0	29.5	473.7	52.4							Eyetracker Calibration								Fixation	750.0	73.0	1724.0	175.0												
59326	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												1717.0	150.0	1714.0	110.0	1720.0	191.0	0.39952	-0.14995	-0.90438	0.31694	-0.11866	-0.94099	4.32	4.64	Valid	Valid	224.1	122.9	559.3	283.4	123.5	562.6	471.2	30.2	472.9	52.5							Eyetracker Calibration								Fixation	750.0	73.0	1724.0	175.0												
59335	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												1711.0	154.0	1711.0	105.0	1711.0	202.0	0.39849	-0.15179	-0.90452	0.31333	-0.11385	-0.94279	4.31	4.68	Valid	Valid	224.1	122.9	559.4	283.4	123.5	562.6	470.6	29.0	470.4	55.6							Eyetracker Calibration								Fixation	750.0	73.0	1724.0	175.0												
59343	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												1715.0	151.0	1711.0	112.0	1719.0	191.0	0.39849	-0.14898	-0.90499	0.31664	-0.11864	-0.9411	4.31	4.64	Valid	Valid	224.2	122.8	559.5	283.5	123.5	562.6	470.5	30.7	472.8	52.5							Eyetracker Calibration								Fixation	750.0	73.0	1724.0	175.0												
59351	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												1715.0	152.0	1710.0	111.0	1719.0	193.0	0.39822	-0.14933	-0.90505	0.31682	-0.11788	-0.94113	4.31	4.64	Valid	Valid	224.2	122.8	559.5	283.5	123.5	562.6	470.3	30.5	472.9	53.0							Eyetracker Calibration								Fixation	750.0	73.0	1724.0	175.0												
