Recording timestamp	Sensor	Project name	Participant name	Recording name	Recording duration	Timeline name	Recording Fixation filter name	Recording software version	Recording resolution height	Recording resolution width	Recording monitor latency	Average calibration accuracy (mm)	Average calibration precision SD (mm)	Average calibration precision RMS (mm)	Average calibration accuracy (degrees)	Average calibration precision SD (degrees)	Average calibration precision RMS (degrees)	Average calibration accuracy (pixels)	Average calibration precision SD (pixels)	Average calibration precision RMS (pixels)	Average validation accuracy (mm)	Average validation precision SD (mm)	Average validation precision RMS (mm)	Average validation accuracy (degrees)	Average validation precision SD (degrees)	Average validation precision RMS (degrees)	Average validation accuracy (pixels)	Average validation precision SD (pixels)	Average validation precision RMS (pixels)	Event	Event value	Gaze point X	Gaze point Y	Gaze point left X	Gaze point left Y	Gaze point right X	Gaze point right Y	Gaze direction left X	Gaze direction left Y	Gaze direction left Z	Gaze direction right X	Gaze direction right Y	Gaze direction right Z	Pupil diameter left	Pupil diameter right	Validity left	Validity right	Eye position left X (DACSmm)	Eye position left Y (DACSmm)	Eye position left Z (DACSmm)	Eye position right X (DACSmm)	Eye position right Y (DACSmm)	Eye position right Z (DACSmm)	Gaze point left X (DACSmm)	Gaze point left Y (DACSmm)	Gaze point right X (DACSmm)	Gaze point right Y (DACSmm)	Gaze point X (MCSnorm)	Gaze point Y (MCSnorm)	Gaze point left X (MCSnorm)	Gaze point left Y (MCSnorm)	Gaze point right X (MCSnorm)	Gaze point right Y (MCSnorm)	Presented Stimulus name	Presented Media name	Presented Media width	Presented Media height	Presented Media position X (DACSpx)	Presented Media position Y (DACSpx)	Original Media width	Original Media height	Eye movement type	Gaze event duration	Eye movement type index	Fixation point X	Fixation point Y	Fixation point X (MCSnorm)	Fixation point Y (MCSnorm)	Client area position X (DACSpx)	Client area position Y (DACSpx)	Viewport position X	Viewport position Y	Viewport width	Viewport height	Full page width	Full page height	Mouse position X	Mouse position Y
2960	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35			942.0	787.0	942.0	787.0			0.0631	0.12136	-0.9906				2.63		Valid	Invalid	223.1	147.1	566.2				259.1	216.4									Eyetracker Calibration								Saccade	17.0	6.0														
2969	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35																	Invalid	Invalid																	Eyetracker Calibration								EyesNotFound	100.0	3.0														
2977	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35																	Invalid	Invalid																	Eyetracker Calibration								EyesNotFound	100.0	3.0														
2985	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35																	Invalid	Invalid																	Eyetracker Calibration								EyesNotFound	100.0	3.0														
2994	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35																	Invalid	Invalid																	Eyetracker Calibration								EyesNotFound	100.0	3.0														
3002	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35																	Invalid	Invalid																	Eyetracker Calibration								EyesNotFound	100.0	3.0														
3010	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35																	Invalid	Invalid																	Eyetracker Calibration								EyesNotFound	100.0	3.0														
3019	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35																	Invalid	Invalid																	Eyetracker Calibration								EyesNotFound	100.0	3.0														
3027	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35																	Invalid	Invalid																	Eyetracker Calibration								EyesNotFound	100.0	3.0														
3035	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35																	Invalid	Invalid																	Eyetracker Calibration								EyesNotFound	100.0	3.0														
3044	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35																	Invalid	Invalid																	Eyetracker Calibration								EyesNotFound	100.0	3.0														
3052	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35																	Invalid	Invalid																	Eyetracker Calibration								EyesNotFound	100.0	3.0														
3060	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35																	Invalid	Invalid																	Eyetracker Calibration								EyesNotFound	100.0	3.0														
3069	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35			985.0	772.0	985.0	772.0			0.08364	0.11429	-0.98992				2.82		Valid	Invalid	223.1	147.1	566.1				270.9	212.4									Eyetracker Calibration								Saccade	33.0	7.0														
3077	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35			1040.0	786.0	1040.0	786.0			0.10957	0.12057	-0.98664				2.89		Valid	Invalid	223.1	147.1	566.0				286.0	216.3									Eyetracker Calibration								Saccade	33.0	7.0														
3085	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35			1110.0	751.0	1110.0	751.0			0.14265	0.10339	-0.98436				3.12		Valid	Invalid	223.1	147.1	566.0				305.1	206.5									Eyetracker Calibration								Saccade	33.0	7.0														
3094	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35			1102.0	704.0	1102.0	704.0			0.1393	0.08127	-0.98691				3.14		Valid	Invalid	223.1	147.1	566.1				303.0	193.7									Eyetracker Calibration								Saccade	33.0	7.0														
3102	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35			1107.0	702.0	1107.0	702.0			0.14155	0.08016	-0.98668				3.15		Valid	Invalid	223.1	147.1	566.1				304.3	193.1									Eyetracker Calibration								Fixation	758.0	4.0	1105.0	699.0												
3110	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35			1112.0	700.0	1112.0	700.0			0.14416	0.07909	-0.98639				3.15		Valid	Invalid	223.1	147.1	566.2				305.8	192.5									Eyetracker Calibration								Fixation	758.0	4.0	1105.0	699.0												
3119	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35			1113.0	702.0	1113.0	702.0			0.14448	0.07985	-0.98628				3.16		Valid	Invalid	223.0	147.1	566.1				306.0	192.9									Eyetracker Calibration								Fixation	758.0	4.0	1105.0	699.0												
3127	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35			1106.0	698.0	1106.0	698.0			0.14138	0.07833	-0.98685				3.16		Valid	Invalid	223.1	147.1	566.1				304.2	192.1									Eyetracker Calibration								Fixation	758.0	4.0	1105.0	699.0												
3135	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35			1101.0	701.0	1101.0	701.0			0.13906	0.07966	-0.98707				3.16		Valid	Invalid	223.0	147.1	566.2				302.8	192.8									Eyetracker Calibration								Fixation	758.0	4.0	1105.0	699.0												
3144	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35			1106.0	700.0	1106.0	700.0			0.14123	0.07911	-0.98681				3.16		Valid	Invalid	223.0	147.1	566.1				304.0	192.5									Eyetracker Calibration								Fixation	758.0	4.0	1105.0	699.0												
3152	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35			1107.0	698.0	1107.0	698.0			0.14192	0.07799	-0.9868				3.16		Valid	Invalid	223.0	147.1	566.1				304.4	191.9									Eyetracker Calibration								Fixation	758.0	4.0	1105.0	699.0												
3160	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35			1105.0	697.0	1105.0	697.0			0.1412	0.07774	-0.98692				3.16		Valid	Invalid	223.0	147.2	566.1				304.0	191.8									Eyetracker Calibration								Fixation	758.0	4.0	1105.0	699.0												
3169	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35			1104.0	702.0	1104.0	702.0			0.14049	0.08013	-0.98683				3.17		Valid	Invalid	223.0	147.2	566.0				303.6	193.2									Eyetracker Calibration								Fixation	758.0	4.0	1105.0	699.0												
3177	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35			1103.0	699.0	1103.0	699.0			0.13994	0.07865	-0.98703				3.17		Valid	Invalid	223.0	147.2	566.1				303.2	192.3									Eyetracker Calibration								Fixation	758.0	4.0	1105.0	699.0												
3185	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35			1108.0	699.0	1108.0	699.0			0.14237	0.07847	-0.9867				3.17		Valid	Invalid	223.0	147.2	566.1				304.6	192.2									Eyetracker Calibration								Fixation	758.0	4.0	1105.0	699.0												
3194	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35			1111.0	700.0	1111.0	700.0			0.14374	0.07912	-0.98645				3.18		Valid	Invalid	222.9	147.2	566.1				305.4	192.6									Eyetracker Calibration								Fixation	758.0	4.0	1105.0	699.0												
3202	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35			1109.0	702.0	1109.0	702.0			0.1428	0.07983	-0.98653				3.17		Valid	Invalid	222.9	147.2	566.1				304.9	193.0									Eyetracker Calibration								Fixation	758.0	4.0	1105.0	699.0												
3210	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35			1101.0	699.0	1101.0	699.0			0.1394	0.07839	-0.98713				3.17		Valid	Invalid	222.9	147.2	566.1				302.9	192.2									Eyetracker Calibration								Fixation	758.0	4.0	1105.0	699.0												
3219	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35			1102.0	700.0	1102.0	700.0			0.1396	0.07882	-0.98707				3.17		Valid	Invalid	222.9	147.2	566.1				303.0	192.4									Eyetracker Calibration								Fixation	758.0	4.0	1105.0	699.0												
3227	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35			1104.0	701.0	1104.0	701.0			0.14068	0.07929	-0.98688				3.18		Valid	Invalid	222.9	147.2	566.1				303.6	192.7									Eyetracker Calibration								Fixation	758.0	4.0	1105.0	699.0												
3235	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35			1110.0	700.0	1110.0	700.0			0.14331	0.07888	-0.98653				3.19		Valid	Invalid	222.9	147.2	566.1				305.2	192.5									Eyetracker Calibration								Fixation	758.0	4.0	1105.0	699.0												
3244	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35			1110.0	703.0	1110.0	703.0			0.14354	0.08019	-0.98639				3.19		Valid	Invalid	222.9	147.2	566.1				305.3	193.3									Eyetracker Calibration								Fixation	758.0	4.0	1105.0	699.0												
3252	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35			1107.0	699.0	1107.0	699.0			0.1419	0.07855	-0.98676				3.18		Valid	Invalid	222.9	147.3	566.0				304.3	192.3									Eyetracker Calibration								Fixation	758.0	4.0	1105.0	699.0												
3260	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35			1108.0	699.0	1108.0	699.0			0.1423	0.07853	-0.9867				3.19		Valid	Invalid	222.9	147.3	566.0				304.6	192.3									Eyetracker Calibration								Fixation	758.0	4.0	1105.0	699.0												
3269	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35			1108.0	705.0	1108.0	705.0			0.14243	0.08097	-0.98649				3.2		Valid	Invalid	222.9	147.3	565.9				304.7	193.8									Eyetracker Calibration								Fixation	758.0	4.0	1105.0	699.0												
3277	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35			1106.0	705.0	1106.0	705.0			0.14162	0.08113	-0.98659				3.2		Valid	Invalid	222.9	147.3	566.0				304.2	193.9									Eyetracker Calibration								Fixation	758.0	4.0	1105.0	699.0												
3285	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35			1107.0	705.0	1107.0	705.0			0.14185	0.08092	-0.98658				3.2		Valid	Invalid	222.9	147.3	565.9				304.3	193.7									Eyetracker Calibration								Fixation	758.0	4.0	1105.0	699.0												
3294	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35			1104.0	702.0	1104.0	702.0			0.14069	0.07964	-0.98685				3.2		Valid	Invalid	222.9	147.3	566.0				303.6	193.0									Eyetracker Calibration								Fixation	758.0	4.0	1105.0	699.0												
3302	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35			1105.0	698.0	1105.0	698.0			0.14128	0.07781	-0.98691				3.2		Valid	Invalid	222.9	147.3	566.0				303.9	192.0									Eyetracker Calibration								Fixation	758.0	4.0	1105.0	699.0												
3310	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35			1105.0	697.0	1105.0	697.0			0.14105	0.07741	-0.98697				3.2		Valid	Invalid	222.9	147.3	566.0				303.8	191.7									Eyetracker Calibration								Fixation	758.0	4.0	1105.0	699.0												
3319	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35			1109.0	704.0	1109.0	704.0			0.14301	0.08062	-0.98643				3.22		Valid	Invalid	222.9	147.3	566.1				304.9	193.6									Eyetracker Calibration								Fixation	758.0	4.0	1105.0	699.0												
3327	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35			1104.0	697.0	1104.0	697.0			0.14092	0.07744	-0.98699				3.21		Valid	Invalid	222.9	147.3	566.1				303.7	191.7									Eyetracker Calibration								Fixation	758.0	4.0	1105.0	699.0												
3335	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35			1111.0	702.0	1111.0	702.0			0.14411	0.07974	-0.98634				3.22		Valid	Invalid	222.8	147.3	566.1				305.6	193.1									Eyetracker Calibration								Fixation	758.0	4.0	1105.0	699.0												
3344	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35			1101.0	695.0	1101.0	695.0			0.13956	0.07645	-0.98726				3.22		Valid	Invalid	222.8	147.3	566.1				302.9	191.2									Eyetracker Calibration								Fixation	758.0	4.0	1105.0	699.0												
3352	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35			1101.0	698.0	1101.0	698.0			0.13963	0.07769	-0.98715				3.22		Valid	Invalid	222.8	147.3	566.1				302.9	191.9									Eyetracker Calibration								Fixation	758.0	4.0	1105.0	699.0												
3360	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35			1111.0	703.0	1111.0	703.0			0.14428	0.0803	-0.98627				3.23		Valid	Invalid	222.8	147.3	566.1				305.6	193.4									Eyetracker Calibration								Fixation	758.0	4.0	1105.0	699.0												
3369	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35			1111.0	703.0	1111.0	703.0			0.14423	0.08018	-0.98629				3.24		Valid	Invalid	222.8	147.4	566.0				305.6	193.4									Eyetracker Calibration								Fixation	758.0	4.0	1105.0	699.0												
3377	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35			1112.0	703.0	1112.0	703.0			0.14452	0.07993	-0.98627				3.24		Valid	Invalid	222.8	147.4	566.1				305.7	193.2									Eyetracker Calibration								Fixation	758.0	4.0	1105.0	699.0												
3385	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35			1111.0	704.0	1111.0	704.0			0.14436	0.08041	-0.98625				3.24		Valid	Invalid	222.8	147.4	566.0				305.6	193.5									Eyetracker Calibration								Fixation	758.0	4.0	1105.0	699.0												
3394	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35			1109.0	704.0	1109.0	704.0			0.14317	0.08033	-0.98643				3.24		Valid	Invalid	222.8	147.4	566.1				304.9	193.5									Eyetracker Calibration								Fixation	758.0	4.0	1105.0	699.0												
3402	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35			1108.0	704.0	1108.0	704.0			0.14275	0.08059	-0.98647				3.25		Valid	Invalid	222.7	147.4	566.1				304.7	193.6									Eyetracker Calibration								Fixation	758.0	4.0	1105.0	699.0												
3410	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35			1107.0	704.0	1107.0	704.0			0.14238	0.08049	-0.98653				3.25		Valid	Invalid	222.7	147.4	566.1				304.4	193.5									Eyetracker Calibration								Fixation	758.0	4.0	1105.0	699.0												
3419	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35			1101.0	697.0	1101.0	697.0			0.13976	0.07722	-0.98717				3.24		Valid	Invalid	222.7	147.4	566.1				302.9	191.7									Eyetracker Calibration								Fixation	758.0	4.0	1105.0	699.0												
3427	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35			1105.0	704.0	1105.0	704.0			0.14153	0.08043	-0.98666				3.26		Valid	Invalid	222.7	147.4	566.1				303.9	193.5									Eyetracker Calibration								Fixation	758.0	4.0	1105.0	699.0												
3435	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35			1106.0	705.0	1106.0	705.0			0.14208	0.08099	-0.98654				3.26		Valid	Invalid	222.7	147.4	566.0				304.2	193.9									Eyetracker Calibration								Fixation	758.0	4.0	1105.0	699.0												
3444	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35			1104.0	702.0	1104.0	702.0			0.14115	0.07938	-0.9868				3.27		Valid	Invalid	222.7	147.4	566.0				303.6	192.9									Eyetracker Calibration								Fixation	758.0	4.0	1105.0	699.0												
3452	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35			1105.0	701.0	1105.0	701.0			0.14177	0.07912	-0.98673				3.27		Valid	Invalid	222.7	147.4	566.0				304.0	192.8									Eyetracker Calibration								Fixation	758.0	4.0	1105.0	699.0												
