Recording timestamp [ms]	Sensor	Project name	Participant name	Recording name	Recording duration [ms]	Timeline name	Recording Fixation filter name	Recording software version	Recording resolution height [px]	Recording resolution width [px]	Recording monitor latency [ms]	Average validation accuracy [mm]	Average validation precision SD [mm]	Average validation precision RMS [mm]	Average validation accuracy [°]	Average validation precision SD [°]	Average validation precision RMS [°]	Average validation accuracy [px]	Average validation precision SD [px]	Average validation precision RMS [px]	Event	Event value	Gaze point X [DACS px]	Gaze point Y [DACS px]	Gaze point left X [DACS px]	Gaze point left Y [DACS px]	Gaze point right X [DACS px]	Gaze point right Y [DACS px]	Gaze direction left X [DACS norm]	Gaze direction left Y [DACS norm]	Gaze direction left Z [DACS norm]	Gaze direction right X [DACS norm]	Gaze direction right Y [DACS norm]	Gaze direction right Z [DACS norm]	Pupil diameter left [mm]	Pupil diameter right [mm]	Validity left	Validity right	Eye position left X [DACS mm]	Eye position left Y [DACS mm]	Eye position left Z [DACS mm]	Eye position right X [DACS mm]	Eye position right Y [DACS mm]	Eye position right Z [DACS mm]	Gaze point left X [DACS mm]	Gaze point left Y [DACS mm]	Gaze point right X [DACS mm]	Gaze point right Y [DACS mm]	Gaze point X [MCS norm]	Gaze point Y [MCS norm]	Gaze point left X [MCS norm]	Gaze point left Y [MCS norm]	Gaze point right X [MCS norm]	Gaze point right Y [MCS norm]	Presented Stimulus name	Presented Media name	Presented Media width [px]	Presented Media height [px]	Presented Media position X [DACS px]	Presented Media position Y [DACS px]	Original Media width [px]	Original Media height [px]	Eye movement type	Gaze event duration [ms]	Eye movement type index	Fixation point X [DACS px]	Fixation point Y [DACS px]	Fixation point X [MCS norm]	Fixation point Y [MCS norm]	AOI hit [Question 1 – Treemap - answers]	AOI hit [Question 1 – Treemap - computer]	AOI hit [Question 1 – Treemap - question]	AOI hit [Question 1 – Treemap - search_portal]	AOI hit [Question 1 – Treemap - socialnetwork]	AOI hit [Question 1 – Treemap - software]	Client area position X [px]	Client area position Y [px]	Viewport position X [px]	Viewport position Y [px]	Viewport width [px]	Viewport height [px]	Full page width [px]	Full page height [px]	Mouse position X [DACS px]	Mouse position Y [DACS px]
22568	Eye Tracker	MiniVLAT	ParticipantD2	Recording32	277703	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	4.5	1.2	0.7	0.45	0.13	0.06	17	5	2			182.0	1082.0	45.0	1122.0	319.0	1043.0	-0.35308	0.30498	-0.88449	-0.34052	0.2718	-0.9001	4.91	5.1	Valid	Valid	233.2	117.8	553.1	297.2	119.5	554.0	12.4	308.5	87.6	286.8															Fixation	533.0	23.0	185.0	1083.0			0	0	0	0	0	0										
22576	Eye Tracker	MiniVLAT	ParticipantD2	Recording32	277703	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	4.5	1.2	0.7	0.45	0.13	0.06	17	5	2			187.0	1083.0	55.0	1124.0	319.0	1042.0	-0.34908	0.30618	-0.88566	-0.34039	0.27134	-0.90028	4.91	5.1	Valid	Valid	233.1	117.8	553.0	297.2	119.5	554.0	15.2	309.0	87.8	286.4															Fixation	533.0	23.0	185.0	1083.0			0	0	0	0	0	0										
22585	Eye Tracker	MiniVLAT	ParticipantD2	Recording32	277703	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	4.5	1.2	0.7	0.45	0.13	0.06	17	5	2			184.0	1081.0	45.0	1122.0	323.0	1039.0	-0.35293	0.30514	-0.88449	-0.3391	0.27036	-0.90106	4.91	5.09	Valid	Valid	233.1	117.9	553.0	297.2	119.5	554.0	12.5	308.6	88.7	285.7															Fixation	533.0	23.0	185.0	1083.0			0	0	0	0	0	0										
22593	Eye Tracker	MiniVLAT	ParticipantD2	Recording32	277703	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	4.5	1.2	0.7	0.45	0.13	0.06	17	5	2			178.0	1083.0	43.0	1123.0	314.0	1043.0	-0.35384	0.30528	-0.88408	-0.34248	0.2717	-0.89938	4.9	5.11	Valid	Valid	233.1	117.9	553.0	297.2	119.5	554.0	11.8	308.8	86.3	286.8															Fixation	533.0	23.0	185.0	1083.0			0	0	0	0	0	0										
22601	Eye Tracker	MiniVLAT	ParticipantD2	Recording32	277703	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	4.5	1.2	0.7	0.45	0.13	0.06	17	5	2			184.0	1080.0	45.0	1122.0	323.0	1038.0	-0.35298	0.30482	-0.88458	-0.3389	0.26993	-0.90127	4.89	5.1	Valid	Valid	233.1	117.9	553.0	297.2	119.5	554.0	12.5	308.4	88.9	285.4															Fixation	533.0	23.0	185.0	1083.0			0	0	0	0	0	0										
22610	Eye Tracker	MiniVLAT	ParticipantD2	Recording32	277703	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	4.5	1.2	0.7	0.45	0.13	0.06	17	5	2			182.0	1083.0	42.0	1123.0	321.0	1042.0	-0.35402	0.30531	-0.884	-0.33976	0.2716	-0.90044	4.9	5.1	Valid	Valid	233.1	117.9	553.0	297.3	119.5	554.0	11.7	308.9	88.2	286.6															Fixation	533.0	23.0	185.0	1083.0			0	0	0	0	0	0										
22618	Eye Tracker	MiniVLAT	ParticipantD2	Recording32	277703	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	4.5	1.2	0.7	0.45	0.13	0.06	17	5	2			184.0	1082.0	50.0	1123.0	319.0	1041.0	-0.35115	0.30554	-0.88506	-0.34062	0.27114	-0.90025	4.92	5.1	Valid	Valid	233.1	117.9	553.0	297.3	119.5	554.0	13.7	308.8	87.7	286.3															Fixation	533.0	23.0	185.0	1083.0			0	0	0	0	0	0										
22626	Eye Tracker	MiniVLAT	ParticipantD2	Recording32	277703	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	4.5	1.2	0.7	0.45	0.13	0.06	17	5	2			182.0	1084.0	44.0	1129.0	321.0	1039.0	-0.35306	0.30782	-0.88351	-0.33994	0.27023	-0.90079	4.9	5.1	Valid	Valid	233.1	117.9	552.9	297.3	119.5	554.0	12.2	310.5	88.2	285.7															Fixation	533.0	23.0	185.0	1083.0			0	0	0	0	0	0										
22635	Eye Tracker	MiniVLAT	ParticipantD2	Recording32	277703	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	4.5	1.2	0.7	0.45	0.13	0.06	17	5	2			181.0	1084.0	44.0	1125.0	318.0	1044.0	-0.3533	0.30598	-0.88406	-0.3408	0.27214	-0.89988	4.89	5.09	Valid	Valid	233.1	117.9	552.9	297.3	119.5	554.0	12.1	309.3	87.5	287.0															Fixation	533.0	23.0	185.0	1083.0			0	0	0	0	0	0										
22643	Eye Tracker	MiniVLAT	ParticipantD2	Recording32	277703	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	4.5	1.2	0.7	0.45	0.13	0.06	17	5	2			176.0	1084.0	48.0	1123.0	304.0	1044.0	-0.35188	0.30558	-0.88476	-0.34624	0.27181	-0.89791	4.89	5.11	Valid	Valid	233.1	117.9	552.9	297.3	119.5	553.9	13.2	308.9	83.7	287.2															Fixation	533.0	23.0	185.0	1083.0			0	0	0	0	0	0										
22651	Eye Tracker	MiniVLAT	ParticipantD2	Recording32	277703	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	4.5	1.2	0.7	0.45	0.13	0.06	17	5	2			183.0	1084.0	51.0	1127.0	314.0	1042.0	-0.35044	0.30717	-0.88478	-0.34257	0.27116	-0.89951	4.9	5.09	Valid	Valid	233.1	117.9	552.9	297.3	119.6	553.9	14.1	309.9	86.4	286.5															Fixation	533.0	23.0	185.0	1083.0			0	0	0	0	0	0										
22660	Eye Tracker	MiniVLAT	ParticipantD2	Recording32	277703	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	4.5	1.2	0.7	0.45	0.13	0.06	17	5	2			182.0	1087.0	44.0	1125.0	320.0	1048.0	-0.35323	0.30594	-0.8841	-0.33987	0.27411	-0.89964	4.91	5.11	Valid	Valid	233.1	117.9	552.9	297.3	119.6	553.8	12.2	309.3	88.1	288.3															Fixation	533.0	23.0	185.0	1083.0			0	0	0	0	0	0										
22668	Eye Tracker	MiniVLAT	ParticipantD2	Recording32	277703	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	4.5	1.2	0.7	0.45	0.13	0.06	17	5	2			183.0	1086.0	52.0	1126.0	315.0	1046.0	-0.35032	0.3067	-0.88499	-0.34202	0.27294	-0.89918	4.89	5.09	Valid	Valid	233.1	117.9	552.9	297.3	119.6	553.9	14.2	309.5	86.6	287.7															Fixation	533.0	23.0	185.0	1083.0			0	0	0	0	0	0										
22676	Eye Tracker	MiniVLAT	ParticipantD2	Recording32	277703	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	4.5	1.2	0.7	0.45	0.13	0.06	17	5	2			181.0	1086.0	45.0	1125.0	317.0	1046.0	-0.35305	0.30631	-0.88404	-0.3411	0.27305	-0.8995	4.89	5.09	Valid	Valid	233.1	117.9	552.9	297.3	119.6	553.9	12.3	309.5	87.3	287.7															Fixation	533.0	23.0	185.0	1083.0			0	0	0	0	0	0										
22685	Eye Tracker	MiniVLAT	ParticipantD2	Recording32	277703	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	4.5	1.2	0.7	0.45	0.13	0.06	17	5	2			179.0	1087.0	42.0	1125.0	316.0	1049.0	-0.35412	0.30611	-0.88368	-0.3414	0.2744	-0.89897	4.89	5.09	Valid	Valid	233.1	117.9	552.9	297.3	119.5	553.9	11.5	309.5	87.0	288.6															Fixation	533.0	23.0	185.0	1083.0			0	0	0	0	0	0										
22693	Eye Tracker	MiniVLAT	ParticipantD2	Recording32	277703	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	4.5	1.2	0.7	0.45	0.13	0.06	17	5	2			183.0	1088.0	50.0	1128.0	317.0	1047.0	-0.35096	0.3075	-0.88446	-0.3412	0.27355	-0.89931	4.9	5.09	Valid	Valid	233.1	117.9	552.9	297.3	119.5	553.9	13.7	310.2	87.2	288.0															Fixation	533.0	23.0	185.0	1083.0			0	0	0	0	0	0										
22701	Eye Tracker	MiniVLAT	ParticipantD2	Recording32	277703	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	4.5	1.2	0.7	0.45	0.13	0.06	17	5	2			183.0	1087.0	49.0	1128.0	318.0	1046.0	-0.35136	0.3074	-0.88433	-0.34096	0.27283	-0.89962	4.89	5.09	Valid	Valid	233.1	117.9	552.9	297.3	119.5	553.9	13.4	310.1	87.4	287.5															Fixation	533.0	23.0	185.0	1083.0			0	0	0	0	0	0										
22710	Eye Tracker	MiniVLAT	ParticipantD2	Recording32	277703	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	4.5	1.2	0.7	0.45	0.13	0.06	17	5	2			185.0	1085.0	51.0	1123.0	319.0	1047.0	-0.35086	0.30576	-0.8851	-0.3405	0.27366	-0.89954	4.89	5.09	Valid	Valid	233.1	117.9	552.9	297.3	119.5	553.9	13.9	308.9	87.7	288.0															Fixation	533.0	23.0	185.0	1083.0			0	0	0	0	0	0										
22718	Eye Tracker	MiniVLAT	ParticipantD2	Recording32	277703	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	4.5	1.2	0.7	0.45	0.13	0.06	17	5	2			185.0	1088.0	50.0	1128.0	320.0	1048.0	-0.35095	0.30761	-0.88443	-0.34011	0.27401	-0.89958	4.89	5.08	Valid	Valid	233.1	117.9	552.9	297.3	119.5	553.9	13.7	310.2	87.9	288.2															Fixation	533.0	23.0	185.0	1083.0			0	0	0	0	0	0										
22726	Eye Tracker	MiniVLAT	ParticipantD2	Recording32	277703	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	4.5	1.2	0.7	0.45	0.13	0.06	17	5	2			184.0	1087.0	48.0	1126.0	320.0	1048.0	-0.35175	0.30683	-0.88438	-0.33998	0.27384	-0.89968	4.88	5.08	Valid	Valid	233.1	117.9	553.0	297.3	119.5	553.9	13.1	309.7	88.0	288.1															Fixation	533.0	23.0	185.0	1083.0			0	0	0	0	0	0										
22735	Eye Tracker	MiniVLAT	ParticipantD2	Recording32	277703	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	4.5	1.2	0.7	0.45	0.13	0.06	17	5	2			185.0	1087.0	49.0	1126.0	321.0	1047.0	-0.35123	0.30687	-0.88457	-0.33977	0.27368	-0.89981	4.89	5.09	Valid	Valid	233.1	117.9	553.0	297.3	119.5	553.9	13.5	309.7	88.2	288.0															Fixation	533.0	23.0	185.0	1083.0			0	0	0	0	0	0										
22743	Eye Tracker	MiniVLAT	ParticipantD2	Recording32	277703	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	4.5	1.2	0.7	0.45	0.13	0.06	17	5	2			187.0	1086.0	53.0	1123.0	321.0	1048.0	-0.34983	0.30587	-0.88547	-0.33966	0.27388	-0.89979	4.88	5.08	Valid	Valid	233.1	117.9	553.0	297.3	119.5	553.9	14.6	308.9	88.2	288.1															Fixation	533.0	23.0	185.0	1083.0			0	0	0	0	0	0										
22751	Eye Tracker	MiniVLAT	ParticipantD2	Recording32	277703	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	4.5	1.2	0.7	0.45	0.13	0.06	17	5	2			182.0	1084.0	47.0	1122.0	316.0	1046.0	-0.35216	0.30504	-0.88483	-0.34149	0.27313	-0.89933	4.88	5.08	Valid	Valid	233.1	117.9	553.0	297.3	119.5	553.9	13.0	308.5	87.0	287.8															Fixation	533.0	23.0	185.0	1083.0			0	0	0	0	0	0										
22760	Eye Tracker	MiniVLAT	ParticipantD2	Recording32	277703	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	4.5	1.2	0.7	0.45	0.13	0.06	17	5	2			178.0	1084.0	41.0	1120.0	316.0	1047.0	-0.35467	0.30415	-0.88414	-0.34154	0.27342	-0.89922	4.89	5.08	Valid	Valid	233.0	117.9	553.0	297.3	119.5	553.9	11.2	308.1	86.9	288.0															Fixation	533.0	23.0	185.0	1083.0			0	0	0	0	0	0										
22768	Eye Tracker	MiniVLAT	ParticipantD2	Recording32	277703	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	4.5	1.2	0.7	0.45	0.13	0.06	17	5	2			186.0	1086.0	57.0	1125.0	315.0	1047.0	-0.34816	0.3069	-0.88578	-0.3419	0.27316	-0.89916	4.89	5.07	Valid	Valid	233.0	117.9	553.0	297.3	119.6	553.8	15.7	309.5	86.7	287.8															Fixation	533.0	23.0	185.0	1083.0			0	0	0	0	0	0										
22776	Eye Tracker	MiniVLAT	ParticipantD2	Recording32	277703	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	4.5	1.2	0.7	0.45	0.13	0.06	17	5	2			187.0	1083.0	58.0	1120.0	316.0	1046.0	-0.34796	0.3048	-0.88658	-0.34154	0.27289	-0.89938	4.88	5.08	Valid	Valid	233.0	117.9	553.0	297.3	119.6	553.8	16.0	308.0	87.0	287.6															Fixation	533.0	23.0	185.0	1083.0			0	0	0	0	0	0										
22785	Eye Tracker	MiniVLAT	ParticipantD2	Recording32	277703	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	4.5	1.2	0.7	0.45	0.13	0.06	17	5	2			181.0	1081.0	45.0	1118.0	317.0	1045.0	-0.35307	0.30329	-0.88507	-0.34126	0.27252	-0.89959	4.86	5.07	Valid	Valid	233.0	118.0	553.0	297.3	119.6	553.8	12.4	307.4	87.2	287.4															Fixation	533.0	23.0	185.0	1083.0			0	0	0	0	0	0										
22793	Eye Tracker	MiniVLAT	ParticipantD2	Recording32	277703	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	4.5	1.2	0.7	0.45	0.13	0.06	17	5	2			185.0	1079.0	48.0	1113.0	322.0	1045.0	-0.35239	0.30154	-0.88594	-0.33949	0.27281	-0.90018	4.85	5.07	Valid	Valid	233.0	118.0	553.0	297.3	119.6	553.8	13.1	306.2	88.4	287.4															Fixation	533.0	23.0	185.0	1083.0			0	0	0	0	0	0										
22801	Eye Tracker	MiniVLAT	ParticipantD2	Recording32	277703	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	4.5	1.2	0.7	0.45	0.13	0.06	17	5	2			177.0	1079.0	37.0	1111.0	318.0	1047.0	-0.3567	0.30023	-0.88466	-0.34075	0.27338	-0.89953	4.87	5.07	Valid	Valid	233.0	118.0	553.0	297.3	119.6	553.8	10.1	305.6	87.5	287.9															Fixation	533.0	23.0	185.0	1083.0			0	0	0	0	0	0										
22810	Eye Tracker	MiniVLAT	ParticipantD2	Recording32	277703	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	4.5	1.2	0.7	0.45	0.13	0.06	17	5	2			181.0	1081.0	40.0	1113.0	323.0	1049.0	-0.3553	0.30119	-0.8849	-0.33877	0.27442	-0.89996	4.87	5.07	Valid	Valid	233.0	118.0	553.0	297.3	119.6	553.8	11.0	306.2	88.8	288.5															Fixation	533.0	23.0	185.0	1083.0			0	0	0	0	0	0										
22818	Eye Tracker	MiniVLAT	ParticipantD2	Recording32	277703	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	4.5	1.2	0.7	0.45	0.13	0.06	17	5	2			186.0	1080.0	48.0	1114.0	324.0	1045.0	-0.35218	0.30194	-0.88589	-0.33856	0.27269	-0.90056	4.85	5.06	Valid	Valid	233.0	118.0	553.0	297.3	119.6	553.8	13.2	306.5	89.1	287.3															Fixation	533.0	23.0	185.0	1083.0			0	0	0	0	0	0										
22826	Eye Tracker	MiniVLAT	ParticipantD2	Recording32	277703	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	4.5	1.2	0.7	0.45	0.13	0.06	17	5	2			185.0	1082.0	43.0	1119.0	326.0	1045.0	-0.3539	0.30358	-0.88465	-0.33775	0.27268	-0.90087	4.84	5.06	Valid	Valid	233.0	118.0	553.0	297.3	119.6	553.8	11.8	307.8	89.7	287.3															Fixation	533.0	23.0	185.0	1083.0			0	0	0	0	0	0										
22835	Eye Tracker	MiniVLAT	ParticipantD2	Recording32	277703	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	4.5	1.2	0.7	0.45	0.13	0.06	17	5	2			192.0	1084.0	55.0	1125.0	328.0	1043.0	-0.34884	0.30633	-0.8857	-0.3371	0.27203	-0.90131	4.86	5.06	Valid	Valid	233.0	118.0	553.0	297.3	119.6	553.8	15.2	309.2	90.2	286.8															Fixation	533.0	23.0	185.0	1083.0			0	0	0	0	0	0										
22843	Eye Tracker	MiniVLAT	ParticipantD2	Recording32	277703	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	4.5	1.2	0.7	0.45	0.13	0.06	17	5	2			193.0	1082.0	64.0	1118.0	322.0	1046.0	-0.34575	0.30399	-0.88772	-0.33923	0.27328	-0.90013	4.86	5.05	Valid	Valid	233.0	118.0	553.0	297.3	119.6	553.8	17.7	307.3	88.6	287.8															Fixation	533.0	23.0	185.0	1083.0			0	0	0	0	0	0										
22851	Eye Tracker	MiniVLAT	ParticipantD2	Recording32	277703	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	4.5	1.2	0.7	0.45	0.13	0.06	17	5	2			184.0	1082.0	44.0	1116.0	324.0	1047.0	-0.35372	0.30254	-0.88507	-0.33857	0.27362	-0.90028	4.84	5.05	Valid	Valid	233.0	118.0	553.0	297.3	119.6	553.8	12.1	307.0	89.1	288.0															Fixation	533.0	23.0	185.0	1083.0			0	0	0	0	0	0										
22860	Eye Tracker	MiniVLAT	ParticipantD2	Recording32	277703	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	4.5	1.2	0.7	0.45	0.13	0.06	17	5	2			191.0	1084.0	49.0	1120.0	333.0	1048.0	-0.35147	0.3042	-0.8854	-0.335	0.27452	-0.90134	4.83	5.07	Valid	Valid	233.1	118.0	552.9	297.4	119.7	553.8	13.6	308.0	91.5	288.3															Fixation	533.0	23.0	185.0	1083.0			0	0	0	0	0	0										
22868	Eye Tracker	MiniVLAT	ParticipantD2	Recording32	277703	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	4.5	1.2	0.7	0.45	0.13	0.06	17	5	2			188.0	1083.0	49.0	1119.0	327.0	1047.0	-0.35173	0.30394	-0.88539	-0.33716	0.27377	-0.90076	4.83	5.04	Valid	Valid	233.1	118.0	552.9	297.4	119.7	553.8	13.4	307.8	90.1	288.0															Fixation	533.0	23.0	185.0	1083.0			0	0	0	0	0	0										
22876	Eye Tracker	MiniVLAT	ParticipantD2	Recording32	277703	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	4.5	1.2	0.7	0.45	0.13	0.06	17	5	2			185.0	1081.0	43.0	1118.0	328.0	1044.0	-0.35409	0.30325	-0.88468	-0.33702	0.27264	-0.90116	4.82	5.04	Valid	Valid	233.1	118.0	552.9	297.4	119.7	553.8	11.7	307.6	90.2	287.2															Fixation	533.0	23.0	185.0	1083.0			0	0	0	0	0	0										
22885	Eye Tracker	MiniVLAT	ParticipantD2	Recording32	277703	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	4.5	1.2	0.7	0.45	0.13	0.06	17	5	2			186.0	1078.0	36.0	1115.0	335.0	1041.0	-0.35674	0.3015	-0.88422	-0.33434	0.2715	-0.9025	4.83	5.05	Valid	Valid	233.0	118.0	552.9	297.3	119.7	553.8	10.0	306.6	92.2	286.3															Fixation	533.0	23.0	185.0	1083.0			0	0	0	0	0	0										
22893	Eye Tracker	MiniVLAT	ParticipantD2	Recording32	277703	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	4.5	1.2	0.7	0.45	0.13	0.06	17	5	2			186.0	1083.0	46.0	1122.0	325.0	1045.0	-0.35266	0.30462	-0.88478	-0.33823	0.27253	-0.90074	4.81	5.03	Valid	Valid	233.0	118.1	552.9	297.3	119.7	553.8	12.6	308.4	89.4	287.3															Fixation	533.0	23.0	185.0	1083.0			0	0	0	0	0	0										
22901	Eye Tracker	MiniVLAT	ParticipantD2	Recording32	277703	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	4.5	1.2	0.7	0.45	0.13	0.06	17	5	2			187.0	1082.0	48.0	1119.0	326.0	1044.0	-0.3519	0.30388	-0.88534	-0.33802	0.27238	-0.90086	4.82	5.03	Valid	Valid	233.0	118.1	552.9	297.3	119.7	553.8	13.3	307.8	89.5	287.2															Fixation	533.0	23.0	185.0	1083.0			0	0	0	0	0	0										
22910	Eye Tracker	MiniVLAT	ParticipantD2	Recording32	277703	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	4.5	1.2	0.7	0.45	0.13	0.06	17	5	2			184.0	1085.0	45.0	1124.0	323.0	1047.0	-0.35285	0.30547	-0.88441	-0.3391	0.27337	-0.90016	4.8	5.03	Valid	Valid	233.0	118.1	552.8	297.3	119.7	553.8	12.5	309.1	88.7	287.9															Fixation	533.0	23.0	185.0	1083.0			0	0	0	0	0	0										
22918	Eye Tracker	MiniVLAT	ParticipantD2	Recording32	277703	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	4.5	1.2	0.7	0.45	0.13	0.06	17	5	2			184.0	1085.0	46.0	1124.0	321.0	1046.0	-0.35255	0.30538	-0.88456	-0.33968	0.27286	-0.90009	4.8	5.02	Valid	Valid	233.0	118.1	552.8	297.3	119.7	553.8	12.7	309.0	88.3	287.6															Fixation	533.0	23.0	185.0	1083.0			0	0	0	0	0	0										
22926	Eye Tracker	MiniVLAT	ParticipantD2	Recording32	277703	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	4.5	1.2	0.7	0.45	0.13	0.06	17	5	2			191.0	1085.0	55.0	1124.0	326.0	1045.0	-0.34905	0.30602	-0.88573	-0.3376	0.2728	-0.90089	4.81	5.02	Valid	Valid	233.0	118.1	552.8	297.3	119.7	553.8	15.1	309.1	89.8	287.4															Fixation	533.0	23.0	185.0	1083.0			0	0	0	0	0	0										
22935	Eye Tracker	MiniVLAT	ParticipantD2	Recording32	277703	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	4.5	1.2	0.7	0.45	0.13	0.06	17	5	2			188.0	1084.0	53.0	1121.0	324.0	1046.0	-0.35009	0.30481	-0.88574	-0.33861	0.2731	-0.90042	4.8	5.02	Valid	Valid	233.0	118.1	552.9	297.3	119.7	553.8	14.4	308.4	89.0	287.7															Fixation	533.0	23.0	185.0	1083.0			0	0	0	0	0	0										
22943	Eye Tracker	MiniVLAT	ParticipantD2	Recording32	277703	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	4.5	1.2	0.7	0.45	0.13	0.06	17	5	2			182.0	1088.0	48.0	1123.0	316.0	1052.0	-0.35158	0.30529	-0.88498	-0.34147	0.27525	-0.89869	4.79	5.03	Valid	Valid	232.9	118.1	552.9	297.3	119.7	553.8	13.3	308.8	86.9	289.3															Fixation	533.0	23.0	185.0	1083.0			0	0	0	0	0	0										
22951	Eye Tracker	MiniVLAT	ParticipantD2	Recording32	277703	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	4.5	1.2	0.7	0.45	0.13	0.06	17	5	2			192.0	1087.0	59.0	1125.0	325.0	1049.0	-0.34746	0.30646	-0.8862	-0.33809	0.27438	-0.90023	4.8	5.01	Valid	Valid	232.9	118.1	553.0	297.3	119.7	553.8	16.1	309.3	89.3	288.5															Fixation	533.0	23.0	185.0	1083.0			0	0	0	0	0	0										
22960	Eye Tracker	MiniVLAT	ParticipantD2	Recording32	277703	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	4.5	1.2	0.7	0.45	0.13	0.06	17	5	2			190.0	1084.0	53.0	1121.0	326.0	1047.0	-0.34982	0.30487	-0.88582	-0.33749	0.27345	-0.90073	4.78	5.01	Valid	Valid	232.9	118.1	553.0	297.2	119.7	553.8	14.5	308.4	89.7	287.8															Fixation	533.0	23.0	185.0	1083.0			0	0	0	0	0	0										
22968	Eye Tracker	MiniVLAT	ParticipantD2	Recording32	277703	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	4.5	1.2	0.7	0.45	0.13	0.06	17	5	2			189.0	1084.0	49.0	1123.0	328.0	1045.0	-0.35126	0.30532	-0.8851	-0.33674	0.2729	-0.90118	4.78	5.01	Valid	Valid	232.9	118.1	553.0	297.2	119.7	553.8	13.4	308.8	90.3	287.4															Fixation	533.0	23.0	185.0	1083.0			0	0	0	0	0	0										
22976	Eye Tracker	MiniVLAT	ParticipantD2	Recording32	277703	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	4.5	1.2	0.7	0.45	0.13	0.06	17	5	2			185.0	1084.0	46.0	1120.0	324.0	1048.0	-0.35248	0.304	-0.88507	-0.33842	0.274	-0.90022	4.77	5.01	Valid	Valid	232.9	118.1	553.0	297.2	119.7	553.8	12.7	308.0	89.0	288.3															Fixation	533.0	23.0	185.0	1083.0			0	0	0	0	0	0										
